ID	G85432	G85433	G85434	G85435	G85436	G85437	G85438	G85439	G85440	G85441	G85442	G85443	G85444	G85445	G85446	G85447	G85448	G85449	G85450	G85451	G85452	G85453	G85454	G85455	G85456	G85457	G85458	G85459	G85460	G85461	G85462	G85463	G85464	G85465	G85466	G85467	G85468	G85469	G85470	G85471	G85472	G85473	G85474	G85475	G85476	G85477	G85478	G85479	G85480	G85481	G85482	G85483	G85484	G85485	G85486	G85487	G85488	G85489	G90607
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	0.09786	0.0	0.0	0.0	0.03601	0.0	0.41128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19892	0.17236	0.35104	0.0	0.0	0.41677	0.0	0.0	0.0	0.02558	0.0	0.16142	0.08011	0.08206	0.0	0.0	0.0	0.0	0.0	0.56013	0.11248	0.05418	3.97352	0.07168	1.82999	0.13798	0.0	0.0	0.0	0.0	0.24508	0.0	0.0	0.0102	0.18572	0.30489	0.0	0.15594	0.1238	1.83775	0.04367	0.0	0.08741
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes|t__GCF_000155875	0.09786	0.0	0.0	0.0	0.03601	0.0	0.41128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19892	0.17236	0.35104	0.0	0.0	0.41677	0.0	0.0	0.0	0.02558	0.0	0.16142	0.08011	0.08206	0.0	0.0	0.0	0.0	0.0	0.56013	0.11248	0.05418	3.97352	0.07168	1.82999	0.13798	0.0	0.0	0.0	0.0	0.24508	0.0	0.0	0.0102	0.18572	0.30489	0.0	0.15594	0.1238	1.83775	0.04367	0.0	0.08741
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1	6.10645	0.0	0.0	0.0	0.72538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1|t__GCF_000210595	6.10645	0.0	0.0	0.0	0.72538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0.14212	0.0	0.12764	0.0	0.05663	0.12045	1.12589	0.0378	0.29638	0.33222	0.59966	0.0	0.18549	0.0974	0.00488	0.32647	0.56129	0.01079	0.24681	0.0	0.23605	0.11976	0.0109	0.22181	0.0	0.19324	0.03941	0.02568	0.7238	0.02415	0.70139	0.0	0.05679	0.0	0.0	0.27111	1.94155	0.16762	0.01161	0.30074	0.28714	0.01375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13291	0.7061	0.25402	2.98609	0.63873	0.0	5.34322	0.18921	0.0	0.5074
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0.00431	0.0	0.03433	0.0	0.00534	0.01783	1.12589	0.0	0.05042	0.05371	0.06703	0.0	0.0	0.0974	0.0	0.01623	0.0	0.0	0.09255	0.0	0.20859	0.03958	0.0	0.05607	0.0	0.0	0.0	0.0	0.04397	0.0	0.20153	0.0	0.04524	0.0	0.0	0.0	0.55156	0.08588	0.0	0.19297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08986	0.13781	0.0	0.0	0.08044	0.0	0.0	0.08666	0.0	0.01556
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__Dorea_formicigenerans_unclassified	0.00431	0.0	0.03433	0.0	0.00534	0.01783	1.12589	0.0	0.05042	0.05371	0.06703	0.0	0.0	0.0974	0.0	0.01623	0.0	0.0	0.09255	0.0	0.20859	0.03958	0.0	0.05607	0.0	0.0	0.0	0.0	0.04397	0.0	0.20153	0.0	0.04524	0.0	0.0	0.0	0.55156	0.08588	0.0	0.19297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08986	0.13781	0.0	0.0	0.08044	0.0	0.0	0.08666	0.0	0.01556
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.06354	0.0	0.09331	0.0	0.05129	0.10262	0.0	0.0	0.24596	0.27851	0.53263	0.0	0.18549	0.0	0.0	0.31024	0.56129	0.0	0.0	0.0	0.02746	0.0	0.0	0.16575	0.0	0.08897	0.0	0.0	0.67982	0.0	0.49986	0.0	0.01156	0.0	0.0	0.27111	1.38999	0.08174	0.0	0.10777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00593	0.24902	0.25402	2.98609	0.15248	0.0	5.34322	0.10254	0.0	0.49184
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__GCF_000154065	0.06354	0.0	0.09331	0.0	0.05129	0.10262	0.0	0.0	0.24596	0.27851	0.53263	0.0	0.18549	0.0	0.0	0.31024	0.56129	0.0	0.0	0.0	0.02746	0.0	0.0	0.16575	0.0	0.08897	0.0	0.0	0.67982	0.0	0.49986	0.0	0.01156	0.0	0.0	0.27111	1.38999	0.08174	0.0	0.10777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00593	0.24902	0.25402	2.98609	0.15248	0.0	5.34322	0.10254	0.0	0.49184
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	0.07427	0.0	0.0	0.0	0.0	0.0	0.0	0.0378	0.0	0.0	0.0	0.0	0.0	0.0	0.00488	0.0	0.0	0.01079	0.15426	0.0	0.0	0.08017	0.0109	0.0	0.0	0.10426	0.03941	0.02568	0.0	0.02415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01161	0.0	0.28714	0.01375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03712	0.31928	0.0	0.0	0.4058	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	12.08733	0.0	0.96757	0.52786	5.23199	0.18911	1.69627	0.0	0.03494	0.03433	0.28932	0.0	0.08315	6.55357	0.36553	0.05562	0.12437	0.242	0.76324	2.4194	0.05019	0.29604	0.85295	0.12191	0.2179	0.19901	0.1152	0.34076	0.0064	0.55837	0.26199	0.08071	0.20911	0.58354	0.9848	0.14453	0.19923	0.16416	1.41673	0.27287	0.67209	1.76176	0.31797	1.21955	0.17585	0.62085	0.01336	1.73511	0.05229	0.1211	0.03167	5.67844	0.0	0.07875	0.35205	0.30024	0.12848	15.82153	0.46236
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA	11.48027	0.0	0.80934	0.0	5.04398	0.04725	0.01032	0.0	0.0	0.0	0.00759	0.0	0.0	0.0	0.0	0.0	0.0	0.07635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42966	0.0	0.26193	0.13194	0.0	0.0	0.00661	0.0	0.0	0.0	0.0	0.0	0.0	0.10075	0.0	0.0	0.0	0.0	0.00617	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA|t__GCF_000218445	11.48027	0.0	0.80934	0.0	5.04398	0.04725	0.01032	0.0	0.0	0.0	0.00759	0.0	0.0	0.0	0.0	0.0	0.0	0.07635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42966	0.0	0.26193	0.13194	0.0	0.0	0.00661	0.0	0.0	0.0	0.0	0.0	0.0	0.10075	0.0	0.0	0.0	0.0	0.00617	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.01291	0.0	0.02358	0.01062	0.0	0.0	0.0	0.0	0.00873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296	0.01429	0.0	0.00906	0.05878	0.04259	0.02507	0.0	0.02963	0.02915	0.00484	0.0	0.04824	0.0	0.04739	0.0	0.00225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00656	0.0	0.0	0.04999	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA|t__GCF_000218385	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.01291	0.0	0.02358	0.01062	0.0	0.0	0.0	0.0	0.00873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296	0.01429	0.0	0.00906	0.05878	0.04259	0.02507	0.0	0.02963	0.02915	0.00484	0.0	0.04824	0.0	0.04739	0.0	0.00225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00656	0.0	0.0	0.04999	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA	0.0005	0.0	0.0	0.05412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.06	0.0	0.0	0.0	0.0	0.22019	0.0	0.0	0.3785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11658	0.0	0.0	0.0	0.05229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.181	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA|t__GCF_000218465	0.0005	0.0	0.0	0.05412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.06	0.0	0.0	0.0	0.0	0.22019	0.0	0.0	0.3785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11658	0.0	0.0	0.0	0.05229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.181	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	0.3848	0.0	0.02129	0.14365	0.09032	0.00579	0.0	0.0	0.00744	0.00551	0.18498	0.0	0.01534	6.44014	0.01974	0.00358	0.00755	0.00555	0.0	0.28622	0.01921	0.0	0.0	0.00243	0.0	0.00723	0.0	0.0	0.0	0.0	0.14295	0.0	0.12872	0.14293	0.07011	0.06716	0.0	0.13339	0.21752	0.03536	0.02257	1.13625	0.0	0.0	0.0	0.0	0.0	1.156	0.0	0.1211	0.03167	0.0	0.0	0.07875	0.0	0.03545	0.00962	0.0	0.17738
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA|t__GCF_000209405	0.3848	0.0	0.02129	0.14365	0.09032	0.00579	0.0	0.0	0.00744	0.00551	0.18498	0.0	0.01534	6.44014	0.01974	0.00358	0.00755	0.00555	0.0	0.28622	0.01921	0.0	0.0	0.00243	0.0	0.00723	0.0	0.0	0.0	0.0	0.14295	0.0	0.12872	0.14293	0.07011	0.06716	0.0	0.13339	0.21752	0.03536	0.02257	1.13625	0.0	0.0	0.0	0.0	0.0	1.156	0.0	0.1211	0.03167	0.0	0.0	0.07875	0.0	0.03545	0.00962	0.0	0.17738
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.00809	0.0	0.00185	0.04996	0.0	0.01529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12544	0.0	0.0	0.0	0.0	0.78303	0.0	0.0	0.00807	0.0	0.0	0.0	0.0	0.14969	0.0	0.47241	0.0	0.0	0.0	0.00747	0.00755	0.0	0.00731	0.0	0.59629	0.0	0.0	0.00115	0.21926	0.0	0.0	0.0	0.00777	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.31159	0.06416	0.0	5.52731	0.01833
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|t__GCF_000218405	0.00809	0.0	0.00185	0.04996	0.0	0.01529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12544	0.0	0.0	0.0	0.0	0.78303	0.0	0.0	0.00807	0.0	0.0	0.0	0.0	0.14969	0.0	0.47241	0.0	0.0	0.0	0.00747	0.00755	0.0	0.00731	0.0	0.59629	0.0	0.0	0.00115	0.21926	0.0	0.0	0.0	0.00777	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.31159	0.06416	0.0	5.52731	0.01833
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463	0.00392	0.0	0.0	0.0	0.0	0.01037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02575	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.01804	0.0	0.05696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA|t__GCF_000191805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463	0.00392	0.0	0.0	0.0	0.0	0.01037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02575	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.01804	0.0	0.05696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA	0.0	0.0	0.001	0.21391	0.0	0.0	0.03037	0.0	0.0	0.0	0.0	0.0	0.0	0.01446	0.00227	0.0	0.01642	0.0	0.05109	0.12637	0.0	0.05229	0.0	0.0	0.2179	0.0	0.0	0.14762	0.00459	0.0	0.0	0.00081	0.0	0.11028	0.06659	0.0	0.0343	0.0	0.0	0.0	0.36618	0.48485	0.01651	1.19988	0.0	0.56389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01206	0.00915	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA|t__GCF_000218425	0.0	0.0	0.001	0.21391	0.0	0.0	0.03037	0.0	0.0	0.0	0.0	0.0	0.0	0.01446	0.00227	0.0	0.01642	0.0	0.05109	0.12637	0.0	0.05229	0.0	0.0	0.2179	0.0	0.0	0.14762	0.00459	0.0	0.0	0.00081	0.0	0.11028	0.06659	0.0	0.0343	0.0	0.0	0.0	0.36618	0.48485	0.01651	1.19988	0.0	0.56389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01206	0.00915	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	0.00578	0.0	0.01327	0.00122	0.00285	0.02639	0.01085	0.0	0.0	0.00964	0.01999	0.0	0.01826	0.02962	0.0576	0.02277	0.00061	0.03581	0.23948	0.92175	0.0	0.02622	0.08886	0.02611	0.0	0.00275	0.0	0.0	0.00181	0.00133	0.10833	0.02617	0.06998	0.00798	0.02046	0.0	0.11221	0.01179	0.0946	0.09226	0.01369	0.00187	0.02903	0.00164	0.0	0.0	0.00335	0.00921	0.0	0.0	0.0	4.91725	0.0	0.0	0.01848	0.18067	0.06348	0.0	0.22855
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA|t__GCF_000185525	0.00578	0.0	0.01327	0.00122	0.00285	0.02639	0.01085	0.0	0.0	0.00964	0.01999	0.0	0.01826	0.02962	0.0576	0.02277	0.00061	0.03581	0.23948	0.92175	0.0	0.02622	0.08886	0.02611	0.0	0.00275	0.0	0.0	0.00181	0.00133	0.10833	0.02617	0.06998	0.00798	0.02046	0.0	0.11221	0.01179	0.0946	0.09226	0.01369	0.00187	0.02903	0.00164	0.0	0.0	0.00335	0.00921	0.0	0.0	0.0	4.91725	0.0	0.0	0.01848	0.18067	0.06348	0.0	0.22855
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_6_1_63FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.0	0.00091	0.0	0.0	0.0	0.01644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_6_1_63FAA|t__GCF_000209425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.0	0.00091	0.0	0.0	0.0	0.01644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	0.20789	0.0	0.09506	0.0	0.09483	0.02107	0.0	0.0	0.0	0.01918	0.05169	0.0	0.03831	0.03528	0.08736	0.0085	0.04824	0.0918	0.0	0.00972	0.03099	0.00741	0.05104	0.02134	0.0	0.08	0.0	0.04345	0.0	0.0	0.00015	0.00048	0.00447	0.10602	0.04929	0.00903	0.00195	0.00205	0.00304	0.11611	0.00289	0.00569	0.00494	0.0	0.00468	0.0	0.0	0.02591	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.01081	0.039	0.00045	0.03811
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA|t__GCF_000242155	0.20789	0.0	0.09506	0.0	0.09483	0.02107	0.0	0.0	0.0	0.01918	0.05169	0.0	0.03831	0.03528	0.08736	0.0085	0.04824	0.0918	0.0	0.00972	0.03099	0.00741	0.05104	0.02134	0.0	0.08	0.0	0.04345	0.0	0.0	0.00015	0.00048	0.00447	0.10602	0.04929	0.00903	0.00195	0.00205	0.00304	0.11611	0.00289	0.00569	0.00494	0.0	0.00468	0.0	0.0	0.02591	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.01081	0.039	0.00045	0.03811
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA	0.0	0.0	0.02576	0.06499	0.0	0.07273	1.64472	0.0	0.0275	0.0	0.02507	0.0	0.01099	0.03271	0.0	0.01615	0.02405	0.02187	0.47267	0.07212	0.0	0.19976	0.0	0.07204	0.0	0.04974	0.1152	0.0	0.0	0.08463	0.0	0.02678	0.0	0.19506	0.68343	0.0	0.01624	0.01693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5222	0.0	0.0	0.0	0.65654	0.0	0.0	0.0	0.0	0.0102	0.03637	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA|t__GCF_000185545	0.0	0.0	0.02576	0.06499	0.0	0.07273	1.64472	0.0	0.0275	0.0	0.02507	0.0	0.01099	0.03271	0.0	0.01615	0.02405	0.02187	0.47267	0.07212	0.0	0.19976	0.0	0.07204	0.0	0.04974	0.1152	0.0	0.0	0.08463	0.0	0.02678	0.0	0.19506	0.68343	0.0	0.01624	0.01693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5222	0.0	0.0	0.0	0.65654	0.0	0.0	0.0	0.0	0.0102	0.03637	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597	0.01218	0.0	0.00475	0.02768	0.0	0.00216	0.0	0.02801	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.02179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02641	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA|t__GCF_000209445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597	0.01218	0.0	0.00475	0.02768	0.0	0.00216	0.0	0.02801	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.02179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02641	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	5.18135	0.0	0.52691	4.96279	2.7454	0.07497	26.6939	0.27242	0.02916	0.86329	0.99426	67.98141	4.44786	1.558	2.04921	0.00507	0.12275	0.27364	2.48065	4.82506	0.71633	3.96431	1.97402	0.17388	2.79687	2.53584	0.0	0.0	0.0	2.01382	0.13318	0.36514	0.089	1.38438	5.49742	0.39453	0.00247	0.27667	2.93429	0.72831	0.45074	0.78826	0.00719	0.0	0.24647	2.90096	0.0	5.69216	2.65316	0.76925	0.45606	3.46056	0.26939	1.81103	0.0	2.319	0.24804	0.0293	0.59541
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0.49255	0.0	0.03306	0.19451	0.12058	0.0	0.0	0.12326	0.0	0.0	0.26331	0.0	0.0	0.09456	0.01335	0.0	0.0	0.0503	0.0	0.19229	0.0	0.0	0.01377	0.0212	0.0	0.65598	0.0	0.0	0.0	0.0	0.02972	0.36514	0.04229	0.00955	3.70035	0.0	0.0	0.0	0.0	0.0191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23279	0.00441	0.0	0.0	1.36897	0.0	0.0168	0.01818	0.0	0.48981
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis|t__GCF_000225345	0.49255	0.0	0.03306	0.19451	0.12058	0.0	0.0	0.12326	0.0	0.0	0.26331	0.0	0.0	0.09456	0.01335	0.0	0.0	0.0503	0.0	0.19229	0.0	0.0	0.01377	0.0212	0.0	0.65598	0.0	0.0	0.0	0.0	0.02972	0.36514	0.04229	0.00955	3.70035	0.0	0.0	0.0	0.0	0.0191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23279	0.00441	0.0	0.0	1.36897	0.0	0.0168	0.01818	0.0	0.48981
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	3.72073	0.0	0.3723	4.70857	2.11088	0.0	26.6939	0.0	0.0	0.0	0.18456	67.98141	4.44786	0.54719	0.73974	0.0	0.10938	0.17678	2.48065	3.27374	0.03394	3.96431	0.04733	0.08895	0.0	1.21801	0.0	0.0	0.0	1.52714	0.0	0.0	0.0	1.09419	0.0	0.39453	0.0	0.02299	2.38458	0.33259	0.27742	0.25896	0.0	0.0	0.09329	2.90096	0.0	5.6554	1.69502	0.02747	0.33751	3.2185	0.11603	0.11376	0.0	1.44477	0.0	0.0	0.06171
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis|t__Roseburia_intestinalis_unclassified	3.72073	0.0	0.3723	4.70857	2.11088	0.0	26.6939	0.0	0.0	0.0	0.18456	67.98141	4.44786	0.54719	0.73974	0.0	0.10938	0.17678	2.48065	3.27374	0.03394	3.96431	0.04733	0.08895	0.0	1.21801	0.0	0.0	0.0	1.52714	0.0	0.0	0.0	1.09419	0.0	0.39453	0.0	0.02299	2.38458	0.33259	0.27742	0.25896	0.0	0.0	0.09329	2.90096	0.0	5.6554	1.69502	0.02747	0.33751	3.2185	0.11603	0.11376	0.0	1.44477	0.0	0.0	0.06171
